tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,34046,Round_1,Hole_18,2,203 yds,31 ft 9 in.,Left Green
R2026556,34046,Round_1,Hole_18,3,30 ft 4 in.,17 in,Left Green
R2026556,34046,Round_1,Hole_18,4,17 in,,
R2026556,34046,Round_2,Hole_1,1,306 yds,268 yds,Left Rough
R2026556,34046,Round_2,Hole_1,2,248 yds,63 ft 1 in.,Left Bunker
R2026556,34046,Round_2,Hole_1,3,76 ft 7 in.,13 ft 3 in.,Right Green
R2026556,34046,Round_2,Hole_1,4,13 ft 10 in.,8 in,Right Green
R2026556,34046,Round_2,Hole_1,5,8 in,,
R2026556,34046,Round_2,Hole_2,1,303 yds,166 yds,Right Intermediate
R2026556,34046,Round_2,Hole_2,2,167 yds,3 ft 10 in.,Left Green
R2026556,34046,Round_2,Hole_2,3,3 ft 10 in.,,
R2026556,34046,Round_2,Hole_3,1,299 yds,123 yds,Left Bunker
R2026556,34046,Round_2,Hole_3,2,133 yds,34 ft 3 in.,Left Fairway
R2026556,34046,Round_2,Hole_3,3,42 ft 4 in.,7 ft 9 in.,Right Green
R2026556,34046,Round_2,Hole_3,4,8 ft 9 in.,8 in,Right Green
R2026556,34046,Round_2,Hole_3,5,8 in,,
R2026556,34046,Round_2,Hole_4,1,174 yds,10 ft 4 in.,Right Green
R2026556,34046,Round_2,Hole_4,2,11 ft 10 in.,14 in,Right Green
R2026556,34046,Round_2,Hole_4,3,14 in,,
R2026556,34046,Round_2,Hole_5,1,325 yds,71 yds,Left Rough
R2026556,34046,Round_2,Hole_5,2,60 yds,32 ft 4 in.,Left Fairway
R2026556,34046,Round_2,Hole_5,3,34 ft 4 in.,22 in,Left Green
R2026556,34046,Round_2,Hole_5,4,22 in,,
R2026556,34046,Round_2,Hole_6,1,300 yds,123 yds,Left Rough
R2026556,34046,Round_2,Hole_6,2,118 yds,16 ft 1 in.,Left Green
R2026556,34046,Round_2,Hole_6,3,16 ft 8 in.,10 in,Right Green
R2026556,34046,Round_2,Hole_6,4,10 in,,
R2026556,34046,Round_2,Hole_7,1,297 yds,179 yds,Right Fairway
R2026556,34046,Round_2,Hole_7,2,181 yds,36 ft 0 in.,Right Green
R2026556,34046,Round_2,Hole_7,3,36 ft 11 in.,22 in,Left Green
R2026556,34046,Round_2,Hole_7,4,22 in,,
R2026556,34046,Round_2,Hole_8,1,293 yds,265 yds,Right Fairway
R2026556,34046,Round_2,Hole_8,2,282 yds,49 ft 7 in.,Right Rough
R2026556,34046,Round_2,Hole_8,3,51 ft 5 in.,2 ft 5 in.,Right Green
R2026556,34046,Round_2,Hole_8,4,2 ft 5 in.,,
R2026556,34046,Round_2,Hole_9,1,220 yds,97 ft 8 in.,Left Rough
R2026556,34046,Round_2,Hole_9,2,38 yds,17 ft 1 in.,Right Green
R2026556,34046,Round_2,Hole_9,3,16 ft 10 in.,8 in,Left Green
R2026556,34046,Round_2,Hole_9,4,8 in,,
R2026556,34046,Round_2,Hole_10,1,351 yds,241 yds,Right Fairway
R2026556,34046,Round_2,Hole_10,2,234 yds,64 ft 4 in.,Right Bunker
R2026556,34046,Round_2,Hole_10,3,57 ft 10 in.,7 ft 6 in.,Left Green
R2026556,34046,Round_2,Hole_10,4,9 ft 9 in.,23 in,Left Green
R2026556,34046,Round_2,Hole_10,5,23 in,,
R2026556,34046,Round_2,Hole_11,1,300 yds,150 yds,Left Intermediate
R2026556,34046,Round_2,Hole_11,2,159 yds,48 ft 8 in.,Left Green
R2026556,34046,Round_2,Hole_11,3,47 ft 8 in.,12 in,Right Green
R2026556,34046,Round_2,Hole_11,4,12 in,,
R2026556,34046,Round_2,Hole_12,1,354 yds,256 yds,Left Bunker
R2026556,34046,Round_2,Hole_12,2,177 yds,79 yds,Left Fairway
R2026556,34046,Round_2,Hole_12,3,81 yds,4 ft 9 in.,Left Green
R2026556,34046,Round_2,Hole_12,4,7 ft 8 in.,2 ft 6 in.,Left Green
R2026556,34046,Round_2,Hole_12,5,2 ft 6 in.,,
R2026556,34046,Round_2,Hole_13,1,227 yds,72 ft 1 in.,Left Bunker
R2026556,34046,Round_2,Hole_13,2,84 ft 1 in.,12 ft 2 in.,Right Green
R2026556,34046,Round_2,Hole_13,3,11 ft 11 in.,2 in,Right Green
R2026556,34046,Round_2,Hole_13,4,2 in,,
R2026556,34046,Round_2,Hole_14,1,333 yds,153 yds,Left Fairway
R2026556,34046,Round_2,Hole_14,2,156 yds,8 ft 1 in.,Right Green
R2026556,34046,Round_2,Hole_14,3,9 ft 7 in.,15 in,Right Green
R2026556,34046,Round_2,Hole_14,4,15 in,,
R2026556,34046,Round_2,Hole_15,1,152 yds,31 ft 10 in.,Left Green
R2026556,34046,Round_2,Hole_15,2,34 ft 3 in.,2 ft 2 in.,Left Green
R2026556,34046,Round_2,Hole_15,3,2 ft 2 in.,,
R2026556,34046,Round_2,Hole_16,1,299 yds,37 ft 1 in.,Left Green
R2026556,34046,Round_2,Hole_16,2,35 ft 4 in.,2 ft 0 in.,Right Green
R2026556,34046,Round_2,Hole_16,3,2 ft 0 in.,,
R2026556,34046,Round_2,Hole_17,1,273 yds,175 yds,Right Rough
R2026556,34046,Round_2,Hole_17,2,165 yds,48 ft 9 in.,Left Fairway
R2026556,34046,Round_2,Hole_17,3,42 ft 10 in.,7 ft 5 in.,Right Green
R2026556,34046,Round_2,Hole_17,4,7 ft 5 in.,,
R2026556,34046,Round_2,Hole_18,1,307 yds,180 yds,Right Fairway
R2026556,34046,Round_2,Hole_18,2,182 yds,25 ft 7 in.,Left Green
R2026556,34046,Round_2,Hole_18,3,25 ft 7 in.,,
R2026556,34046,Round_3,Hole_1,1,311 yds,287 yds,Right Rough
R2026556,34046,Round_3,Hole_1,2,129 yds,159 yds,Right Fairway
R2026556,34046,Round_3,Hole_1,3,151 yds,23 ft 8 in.,Right Green
R2026556,34046,Round_3,Hole_1,4,21 ft 8 in.,2 ft 2 in.,Right Green
R2026556,34046,Round_3,Hole_1,5,2 ft 2 in.,,
R2026556,34046,Round_3,Hole_2,1,313 yds,148 yds,Right Fairway
R2026556,34046,Round_3,Hole_2,2,152 yds,11 ft 3 in.,Right Green
R2026556,34046,Round_3,Hole_2,3,11 ft 3 in.,,
R2026556,34046,Round_3,Hole_3,1,366 yds,84 yds,Right Fairway
R2026556,34046,Round_3,Hole_3,2,85 yds,7 ft 3 in.,Left Green
R2026556,34046,Round_3,Hole_3,3,7 ft 9 in.,5 in,Left Green
R2026556,34046,Round_3,Hole_3,4,5 in,,
R2026556,34046,Round_3,Hole_4,1,224 yds,55 yds,Left Rough
R2026556,34046,Round_3,Hole_4,2,35 yds,62 ft 0 in.,Left Bunker
R2026556,34046,Round_3,Hole_4,3,57 ft 0 in.,5 ft 3 in.,Right Green
R2026556,34046,Round_3,Hole_4,4,6 ft 8 in.,13 in,Right Green
R2026556,34046,Round_3,Hole_4,5,13 in,,
R2026556,34046,Round_3,Hole_5,1,345 yds,55 yds,Left Rough
R2026556,34046,Round_3,Hole_5,2,50 yds,20 ft 0 in.,Right Green
R2026556,34046,Round_3,Hole_5,3,19 ft 10 in.,2 in,Right Green
R2026556,34046,Round_3,Hole_5,4,2 in,,
R2026556,34046,Round_3,Hole_6,1,302 yds,129 yds,Left Bunker
R2026556,34046,Round_3,Hole_6,2,142 yds,38 ft 5 in.,Left Rough
R2026556,34046,Round_3,Hole_6,3,43 ft 10 in.,7 ft 5 in.,Left Green
R2026556,34046,Round_3,Hole_6,4,7 ft 5 in.,,
R2026556,34046,Round_3,Hole_7,1,291 yds,158 yds,Right Fairway
R2026556,34046,Round_3,Hole_7,2,161 yds,6 ft 7 in.,Right Green
R2026556,34046,Round_3,Hole_7,3,6 ft 7 in.,,
R2026556,34046,Round_3,Hole_8,1,294 yds,275 yds,Right Rough
R2026556,34046,Round_3,Hole_8,2,255 yds,83 ft 7 in.,Right Bunker
R2026556,34046,Round_3,Hole_8,3,62 ft 11 in.,20 ft 8 in.,Right Green
R2026556,34046,Round_3,Hole_8,4,19 ft 0 in.,21 in,Left Green
R2026556,34046,Round_3,Hole_8,5,21 in,,
R2026556,34046,Round_3,Hole_9,1,205 yds,79 ft 11 in.,Left Bunker
R2026556,34046,Round_3,Hole_9,2,77 ft 10 in.,4 ft 6 in.,Right Green
R2026556,34046,Round_3,Hole_9,3,4 ft 6 in.,,
R2026556,34046,Round_3,Hole_10,1,317 yds,302 yds,Right Bunker
R2026556,34046,Round_3,Hole_10,2,228 yds,75 yds,Right Bunker
R2026556,34046,Round_3,Hole_10,3,105 yds,90 ft 7 in.,Left Green
R2026556,34046,Round_3,Hole_10,4,86 ft 9 in.,4 ft 0 in.,Left Green
R2026556,34046,Round_3,Hole_10,5,4 ft 0 in.,,
R2026556,34046,Round_3,Hole_11,1,331 yds,128 yds,Right Bunker
R2026556,34046,Round_3,Hole_11,2,133 yds,16 ft 1 in.,Left Green
R2026556,34046,Round_3,Hole_11,3,17 ft 3 in.,14 in,Left Green
R2026556,34046,Round_3,Hole_11,4,14 in,,
R2026556,34046,Round_3,Hole_12,1,279 yds,392 yds,Left Rough
R2026556,34046,Round_3,Hole_12,2,272 yds,120 yds,Right Bunker
R2026556,34046,Round_3,Hole_12,3,140 yds,63 ft 7 in.,Right Rough
R2026556,34046,Round_3,Hole_12,4,95 ft 6 in.,32 ft 6 in.,Right Green
R2026556,34046,Round_3,Hole_12,5,31 ft 6 in.,18 in,Right Green
R2026556,34046,Round_3,Hole_12,6,18 in,,
R2026556,34046,Round_3,Hole_13,1,234 yds,79 ft 5 in.,Left Rough
R2026556,34046,Round_3,Hole_13,2,61 ft 4 in.,19 ft 7 in.,Left Rough
R2026556,34046,Round_3,Hole_13,3,26 ft 6 in.,6 ft 7 in.,Left Green
R2026556,34046,Round_3,Hole_13,4,6 ft 7 in.,,
R2026556,34046,Round_3,Hole_14,1,293 yds,182 yds,Right Fairway
R2026556,34046,Round_3,Hole_14,2,181 yds,56 ft 10 in.,Right Green
R2026556,34046,Round_3,Hole_14,3,59 ft 5 in.,3 ft 6 in.,Left Green
R2026556,34046,Round_3,Hole_14,4,3 ft 6 in.,,
R2026556,34046,Round_3,Hole_15,1,138 yds,51 ft 3 in.,Right Green
R2026556,34046,Round_3,Hole_15,2,47 ft 4 in.,3 ft 11 in.,Right Green
R2026556,34046,Round_3,Hole_15,3,3 ft 11 in.,,
R2026556,34046,Round_3,Hole_16,1,267 yds,82 ft 6 in.,Right Fairway
R2026556,34046,Round_3,Hole_16,2,81 ft 4 in.,2 ft 7 in.,Right Green
R2026556,34046,Round_3,Hole_16,3,2 ft 7 in.,,
R2026556,34046,Round_3,Hole_17,1,316 yds,122 yds,Left Rough
R2026556,34046,Round_3,Hole_17,2,123 yds,15 ft 3 in.,Left Green
R2026556,34046,Round_3,Hole_17,3,17 ft 3 in.,20 in,Left Green
R2026556,34046,Round_3,Hole_17,4,20 in,,
R2026556,34046,Round_3,Hole_18,1,338 yds,153 yds,Right Bunker
R2026556,34046,Round_3,Hole_18,2,133 yds,75 ft 10 in.,Left Water
R2026556,34046,Round_3,Hole_18,3,Penalty,,Primary Rough
R2026556,34046,Round_3,Hole_18,4,53 ft 7 in.,22 ft 5 in.,Right Green
R2026556,34046,Round_3,Hole_18,5,21 ft 7 in.,17 in,Right Green
R2026556,34046,Round_3,Hole_18,6,17 in,,
R2026556,34046,Round_4,Hole_1,1,283 yds,304 yds,Right Rough
R2026556,34046,Round_4,Hole_1,2,198 yds,108 yds,Left Fairway
R2026556,34046,Round_4,Hole_1,3,104 yds,25 ft 3 in.,Right Green
R2026556,34046,Round_4,Hole_1,4,27 ft 6 in.,2 ft 2 in.,Left Green
R2026556,34046,Round_4,Hole_1,5,2 ft 2 in.,,
R2026556,34046,Round_4,Hole_2,1,294 yds,168 yds,Left Fairway
R2026556,34046,Round_4,Hole_2,2,165 yds,40 ft 4 in.,Left Green
R2026556,34046,Round_4,Hole_2,3,45 ft 2 in.,4 ft 6 in.,Right Green
R2026556,34046,Round_4,Hole_2,4,4 ft 6 in.,,
R2026556,34046,Round_4,Hole_3,1,286 yds,155 yds,Right Fairway
R2026556,34046,Round_4,Hole_3,2,142 yds,42 ft 4 in.,Right Rough
R2026556,34046,Round_4,Hole_3,3,21 ft 3 in.,21 ft 7 in.,Right Fairway
R2026556,34046,Round_4,Hole_3,4,21 ft 3 in.,10 in,Right Green
R2026556,34046,Round_4,Hole_3,5,10 in,,
R2026556,34046,Round_4,Hole_4,1,208 yds,24 ft 0 in.,Right Green
R2026556,34046,Round_4,Hole_4,2,25 ft 0 in.,10 in,Left Green
R2026556,34046,Round_4,Hole_4,3,10 in,,
R2026556,34046,Round_4,Hole_5,1,271 yds,129 yds,Left Intermediate
R2026556,34046,Round_4,Hole_5,2,131 yds,18 ft 8 in.,Left Green
R2026556,34046,Round_4,Hole_5,3,21 ft 7 in.,2 ft 7 in.,Left Green
R2026556,34046,Round_4,Hole_5,4,2 ft 7 in.,,
R2026556,34046,Round_4,Hole_6,1,294 yds,152 yds,Right Fairway
R2026556,34046,Round_4,Hole_6,2,145 yds,19 ft 7 in.,Right Green
R2026556,34046,Round_4,Hole_6,3,19 ft 7 in.,,
R2026556,34046,Round_4,Hole_7,1,293 yds,180 yds,Left Fairway
R2026556,34046,Round_4,Hole_7,2,193 yds,44 ft 10 in.,Right Fairway
R2026556,34046,Round_4,Hole_7,3,46 ft 5 in.,2 ft 4 in.,Right Green
R2026556,34046,Round_4,Hole_7,4,2 ft 4 in.,,
R2026556,34046,Round_4,Hole_8,1,320 yds,261 yds,Left Fairway
R2026556,34046,Round_4,Hole_8,2,241 yds,34 yds,Right Bunker
R2026556,34046,Round_4,Hole_8,3,92 ft 6 in.,9 ft 5 in.,Left Green
R2026556,34046,Round_4,Hole_8,4,9 ft 5 in.,,
R2026556,34046,Round_4,Hole_9,1,212 yds,26 ft 6 in.,Left Green
R2026556,34046,Round_4,Hole_9,2,25 ft 7 in.,13 in,Right Green
R2026556,34046,Round_4,Hole_9,3,13 in,,
R2026556,34046,Round_4,Hole_10,1,294 yds,341 yds,Right Fairway
R2026556,34046,Round_4,Hole_10,2,278 yds,65 yds,Right Fairway
R2026556,34046,Round_4,Hole_10,3,61 yds,10 ft 11 in.,Left Green
R2026556,34046,Round_4,Hole_10,4,10 ft 11 in.,,
R2026556,34046,Round_4,Hole_11,1,314 yds,146 yds,Right Fairway
R2026556,34046,Round_4,Hole_11,2,152 yds,25 ft 3 in.,Right Green
R2026556,34046,Round_4,Hole_11,3,24 ft 3 in.,12 in,Right Green
R2026556,34046,Round_4,Hole_11,4,12 in,,
R2026556,34046,Round_4,Hole_12,1,302 yds,282 yds,Left Fairway
R2026556,34046,Round_4,Hole_12,2,275 yds,46 ft 11 in.,Right Bunker
R2026556,34046,Round_4,Hole_12,3,54 ft 10 in.,8 ft 1 in.,Left Green
R2026556,34046,Round_4,Hole_12,4,8 ft 1 in.,,
R2026556,34046,Round_4,Hole_13,1,220 yds,83 ft 11 in.,Left Bunker
R2026556,34046,Round_4,Hole_13,2,71 ft 0 in.,13 ft 5 in.,Right Green
R2026556,34046,Round_4,Hole_13,3,13 ft 5 in.,,
R2026556,34046,Round_4,Hole_14,1,310 yds,156 yds,Left Fairway
R2026556,34046,Round_4,Hole_14,2,145 yds,37 ft 3 in.,Right Rough
R2026556,34046,Round_4,Hole_14,3,16 ft 1 in.,21 ft 4 in.,Right Rough
R2026556,34046,Round_4,Hole_14,4,23 ft 8 in.,2 ft 2 in.,Right Green
R2026556,34046,Round_4,Hole_14,5,2 ft 2 in.,,
R2026556,34046,Round_4,Hole_15,1,137 yds,15 ft 2 in.,Left Green
R2026556,34046,Round_4,Hole_15,2,15 ft 5 in.,4 in,Left Green
R2026556,34046,Round_4,Hole_15,3,4 in,,
R2026556,34046,Round_4,Hole_16,1,311 yds,34 yds,Right Bunker
R2026556,34046,Round_4,Hole_16,2,94 ft 8 in.,7 ft 2 in.,Left Green
R2026556,34046,Round_4,Hole_16,3,8 ft 3 in.,10 in,Left Green
R2026556,34046,Round_4,Hole_16,4,10 in,,
R2026556,34046,Round_4,Hole_17,1,327 yds,140 yds,Right Fairway
R2026556,34046,Round_4,Hole_17,2,133 yds,27 ft 6 in.,Right Rough
R2026556,34046,Round_4,Hole_17,3,29 ft 2 in.,2 ft 5 in.,Right Green
R2026556,34046,Round_4,Hole_17,4,2 ft 5 in.,,
R2026556,34046,Round_4,Hole_18,1,313 yds,174 yds,Right Rough
R2026556,34046,Round_4,Hole_18,2,170 yds,51 ft 8 in.,Right Rough
R2026556,34046,Round_4,Hole_18,3,52 ft 11 in.,16 in,Left Green
R2026556,34046,Round_4,Hole_18,4,16 in,,
R2026556,34076,Round_1,Hole_1,1,273 yds,291 yds,Right Bunker
R2026556,34076,Round_1,Hole_1,2,177 yds,116 yds,Left Fairway
R2026556,34076,Round_1,Hole_1,3,120 yds,11 ft 1 in.,Left Green
R2026556,34076,Round_1,Hole_1,4,11 ft 1 in.,,
R2026556,34076,Round_1,Hole_2,1,300 yds,175 yds,Left Fairway
R2026556,34076,Round_1,Hole_2,2,181 yds,58 ft 0 in.,Left Green
R2026556,34076,Round_1,Hole_2,3,58 ft 0 in.,2 ft 1 in.,Right Green
R2026556,34076,Round_1,Hole_2,4,2 ft 1 in.,,
R2026556,34076,Round_1,Hole_3,1,300 yds,146 yds,Left Bunker
R2026556,34076,Round_1,Hole_3,2,115 yds,92 ft 10 in.,Right Rough
R2026556,34076,Round_1,Hole_3,3,37 yds,18 ft 5 in.,Right Green
R2026556,34076,Round_1,Hole_3,4,17 ft 3 in.,13 in,Right Green
R2026556,34076,Round_1,Hole_3,5,13 in,,
R2026556,34076,Round_1,Hole_4,1,216 yds,31 ft 5 in.,Right Green
R2026556,34076,Round_1,Hole_4,2,29 ft 1 in.,2 ft 7 in.,Left Green
R2026556,34076,Round_1,Hole_4,3,2 ft 7 in.,,
R2026556,34076,Round_1,Hole_5,1,271 yds,144 yds,Right Fairway
R2026556,34076,Round_1,Hole_5,2,153 yds,25 ft 6 in.,Right Fairway
R2026556,34076,Round_1,Hole_5,3,25 ft 7 in.,19 in,Right Green
R2026556,34076,Round_1,Hole_5,4,19 in,,
R2026556,34076,Round_1,Hole_6,1,289 yds,128 yds,Left Rough
R2026556,34076,Round_1,Hole_6,2,141 yds,37 ft 9 in.,Right Green
R2026556,34076,Round_1,Hole_6,3,38 ft 0 in.,3 in,Left Green
R2026556,34076,Round_1,Hole_6,4,3 in,,
R2026556,34076,Round_1,Hole_7,1,298 yds,183 yds,Left Fairway
R2026556,34076,Round_1,Hole_7,2,165 yds,52 ft 7 in.,Right Green
R2026556,34076,Round_1,Hole_7,3,55 ft 0 in.,2 ft 2 in.,Right Green
R2026556,34076,Round_1,Hole_7,4,2 ft 2 in.,,
R2026556,34076,Round_1,Hole_8,1,281 yds,279 yds,Left Fairway
R2026556,34076,Round_1,Hole_8,2,228 yds,71 yds,Right Fairway
R2026556,34076,Round_1,Hole_8,3,77 yds,19 ft 1 in.,Left Green
R2026556,34076,Round_1,Hole_8,4,18 ft 5 in.,8 in,Left Green
R2026556,34076,Round_1,Hole_8,5,8 in,,
R2026556,34076,Round_1,Hole_9,1,217 yds,17 ft 5 in.,Right Green
R2026556,34076,Round_1,Hole_9,2,16 ft 0 in.,19 in,Right Green
R2026556,34076,Round_1,Hole_9,3,19 in,,
R2026556,34076,Round_1,Hole_10,1,291 yds,336 yds,Right Fairway
R2026556,34076,Round_1,Hole_10,2,225 yds,112 yds,Right Fairway
R2026556,34076,Round_1,Hole_10,3,103 yds,28 ft 3 in.,Right Green
R2026556,34076,Round_1,Hole_10,4,29 ft 2 in.,22 in,Left Green
R2026556,34076,Round_1,Hole_10,5,22 in,,
R2026556,34076,Round_1,Hole_11,1,293 yds,143 yds,Right Bunker
R2026556,34076,Round_1,Hole_11,2,148 yds,14 ft 11 in.,Left Green
R2026556,34076,Round_1,Hole_11,3,14 ft 11 in.,,
R2026556,34076,Round_1,Hole_12,1,301 yds,352 yds,Left Fairway
R2026556,34076,Round_1,Hole_12,2,237 yds,128 yds,Left Rough
R2026556,34076,Round_1,Hole_12,3,109 yds,56 ft 10 in.,Right Bunker
R2026556,34076,Round_1,Hole_12,4,71 ft 5 in.,14 ft 11 in.,Right Green
R2026556,34076,Round_1,Hole_12,5,14 ft 11 in.,,
R2026556,34076,Round_1,Hole_13,1,218 yds,35 yds,Right Bunker
R2026556,34076,Round_1,Hole_13,2,84 ft 6 in.,21 ft 10 in.,Right Green
R2026556,34076,Round_1,Hole_13,3,24 ft 4 in.,2 ft 1 in.,Left Green
R2026556,34076,Round_1,Hole_13,4,2 ft 1 in.,,
R2026556,34076,Round_1,Hole_14,1,288 yds,192 yds,Right Fairway
R2026556,34076,Round_1,Hole_14,2,196 yds,49 ft 11 in.,Right Green
R2026556,34076,Round_1,Hole_14,3,41 ft 11 in.,8 ft 0 in.,Left Green
R2026556,34076,Round_1,Hole_14,4,8 ft 0 in.,,
R2026556,34076,Round_1,Hole_15,1,147 yds,13 ft 0 in.,Right Green
R2026556,34076,Round_1,Hole_15,2,13 ft 4 in.,6 in,Right Green
R2026556,34076,Round_1,Hole_15,3,6 in,,
R2026556,34076,Round_1,Hole_16,1,232 yds,119 yds,Left Fairway
R2026556,34076,Round_1,Hole_16,2,125 yds,18 ft 6 in.,Right Green
R2026556,34076,Round_1,Hole_16,3,19 ft 0 in.,2 in,Right Green
R2026556,34076,Round_1,Hole_16,4,2 in,,
R2026556,34076,Round_1,Hole_17,1,295 yds,169 yds,Left Intermediate
R2026556,34076,Round_1,Hole_17,2,147 yds,66 ft 10 in.,Left Rough
R2026556,34076,Round_1,Hole_17,3,78 ft 1 in.,11 ft 0 in.,Left Green
R2026556,34076,Round_1,Hole_17,4,10 ft 9 in.,4 in,Left Green
R2026556,34076,Round_1,Hole_17,5,4 in,,
R2026556,34076,Round_1,Hole_18,1,259 yds,189 yds,Left Water
R2026556,34076,Round_1,Hole_18,2,Penalty,,Intermediate Rough
R2026556,34076,Round_1,Hole_18,3,129 yds,86 yds,Left Fairway
R2026556,34076,Round_1,Hole_18,4,84 yds,5 ft 11 in.,Left Green
R2026556,34076,Round_1,Hole_18,5,5 ft 11 in.,2 in,Left Green
R2026556,34076,Round_1,Hole_18,6,2 in,,
R2026556,34076,Round_2,Hole_1,1,294 yds,272 yds,Right Intermediate
R2026556,34076,Round_2,Hole_1,2,255 yds,53 ft 1 in.,Right Fairway
R2026556,34076,Round_2,Hole_1,3,50 ft 6 in.,2 ft 6 in.,Right Green
R2026556,34076,Round_2,Hole_1,4,2 ft 6 in.,,
R2026556,34076,Round_2,Hole_2,1,298 yds,176 yds,Left Rough
R2026556,34076,Round_2,Hole_2,2,150 yds,79 ft 4 in.,Left Bunker
R2026556,34076,Round_2,Hole_2,3,91 ft 9 in.,14 ft 4 in.,Left Green
R2026556,34076,Round_2,Hole_2,4,14 ft 4 in.,,
R2026556,34076,Round_2,Hole_3,1,277 yds,154 yds,Left Rough
R2026556,34076,Round_2,Hole_3,2,118 yds,38 yds,Right Fairway
R2026556,34076,Round_2,Hole_3,3,36 yds,6 ft 5 in.,Right Green
R2026556,34076,Round_2,Hole_3,4,7 ft 3 in.,5 in,Right Green
R2026556,34076,Round_2,Hole_3,5,5 in,,
R2026556,34076,Round_2,Hole_4,1,170 yds,11 ft 0 in.,Right Green
R2026556,34076,Round_2,Hole_4,2,13 ft 5 in.,2 ft 3 in.,Right Green
R2026556,34076,Round_2,Hole_4,3,2 ft 3 in.,,
R2026556,34076,Round_2,Hole_5,1,291 yds,119 yds,Right Fairway
R2026556,34076,Round_2,Hole_5,2,117 yds,6 ft 0 in.,Left Green
R2026556,34076,Round_2,Hole_5,3,6 ft 0 in.,,
R2026556,34076,Round_2,Hole_6,1,274 yds,148 yds,Left Fairway
R2026556,34076,Round_2,Hole_6,2,144 yds,18 ft 10 in.,Left Green
R2026556,34076,Round_2,Hole_6,3,18 ft 10 in.,,
R2026556,34076,Round_2,Hole_7,1,321 yds,155 yds,Right Fairway
R2026556,34076,Round_2,Hole_7,2,138 yds,68 ft 8 in.,Right Water
R2026556,34076,Round_2,Hole_7,3,Penalty,,Primary Rough
R2026556,34076,Round_2,Hole_7,4,50 ft 8 in.,8 ft 3 in.,Left Green
R2026556,34076,Round_2,Hole_7,5,8 ft 3 in.,,
R2026556,34076,Round_2,Hole_8,1,302 yds,248 yds,Left Fairway
R2026556,34076,Round_2,Hole_8,2,261 yds,37 ft 5 in.,Right Rough
R2026556,34076,Round_2,Hole_8,3,28 ft 7 in.,8 ft 11 in.,Right Green
R2026556,34076,Round_2,Hole_8,4,9 ft 2 in.,5 in,Right Green
R2026556,34076,Round_2,Hole_8,5,5 in,,
R2026556,34076,Round_2,Hole_9,1,206 yds,82 ft 4 in.,Right Water
R2026556,34076,Round_2,Hole_9,2,Penalty,,Other
R2026556,34076,Round_2,Hole_9,3,214 yds,51 ft 8 in.,Left Bunker
R2026556,34076,Round_2,Hole_9,4,73 ft 6 in.,23 ft 3 in.,Right Green
R2026556,34076,Round_2,Hole_9,5,20 ft 6 in.,3 ft 1 in.,Left Green
R2026556,34076,Round_2,Hole_9,6,3 ft 1 in.,,
R2026556,34076,Round_2,Hole_10,1,290 yds,318 yds,Right Fairway
R2026556,34076,Round_2,Hole_10,2,217 yds,103 yds,Right Fairway
R2026556,34076,Round_2,Hole_10,3,92 yds,32 ft 6 in.,Left Green
R2026556,34076,Round_2,Hole_10,4,33 ft 8 in.,16 in,Left Green
R2026556,34076,Round_2,Hole_10,5,16 in,,
R2026556,34076,Round_2,Hole_11,1,279 yds,164 yds,Left Fairway
R2026556,34076,Round_2,Hole_11,2,162 yds,29 ft 6 in.,Left Green
R2026556,34076,Round_2,Hole_11,3,30 ft 3 in.,2 ft 0 in.,Right Green
R2026556,34076,Round_2,Hole_11,4,2 ft 0 in.,,
R2026556,34076,Round_2,Hole_12,1,324 yds,284 yds,Left Fairway
R2026556,34076,Round_2,Hole_12,2,258 yds,85 ft 9 in.,Right Bunker
R2026556,34076,Round_2,Hole_12,3,91 ft 0 in.,6 ft 11 in.,Left Green
R2026556,34076,Round_2,Hole_12,4,9 ft 0 in.,20 in,Left Green
R2026556,34076,Round_2,Hole_12,5,20 in,,
R2026556,34076,Round_2,Hole_13,1,240 yds,19 ft 11 in.,Left Green
R2026556,34076,Round_2,Hole_13,2,22 ft 1 in.,23 in,Right Green
R2026556,34076,Round_2,Hole_13,3,23 in,,
R2026556,34076,Round_2,Hole_14,1,290 yds,187 yds,Left Bunker
R2026556,34076,Round_2,Hole_14,2,155 yds,34 yds,Left Fairway
R2026556,34076,Round_2,Hole_14,3,36 yds,8 ft 0 in.,Right Green
R2026556,34076,Round_2,Hole_14,4,9 ft 3 in.,13 in,Right Green
R2026556,34076,Round_2,Hole_14,5,13 in,,
R2026556,34076,Round_2,Hole_15,1,160 yds,13 ft 2 in.,Left Green
R2026556,34076,Round_2,Hole_15,2,13 ft 2 in.,,
R2026556,34076,Round_2,Hole_16,1,284 yds,59 ft 3 in.,Right Rough
R2026556,34076,Round_2,Hole_16,2,71 ft 5 in.,12 ft 7 in.,Left Green
R2026556,34076,Round_2,Hole_16,3,12 ft 7 in.,,
R2026556,34076,Round_2,Hole_17,1,293 yds,163 yds,Left Fairway
R2026556,34076,Round_2,Hole_17,2,166 yds,14 ft 5 in.,Right Green
R2026556,34076,Round_2,Hole_17,3,14 ft 9 in.,2 in,Right Green
R2026556,34076,Round_2,Hole_17,4,2 in,,
R2026556,34076,Round_2,Hole_18,1,279 yds,214 yds,Right Fairway
R2026556,34076,Round_2,Hole_18,2,205 yds,54 ft 9 in.,Right Green
