tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,23108,Round_1,Hole_16,2,30 ft 6 in.,11 ft 8 in.,Right Green
R2026556,23108,Round_1,Hole_16,3,11 ft 8 in.,,
R2026556,23108,Round_1,Hole_17,1,295 yds,195 yds,Left Fairway
R2026556,23108,Round_1,Hole_17,2,197 yds,27 ft 0 in.,Left Rough
R2026556,23108,Round_1,Hole_17,3,21 ft 8 in.,6 ft 11 in.,Left Green
R2026556,23108,Round_1,Hole_17,4,6 ft 11 in.,,
R2026556,23108,Round_1,Hole_18,1,292 yds,193 yds,Right Fairway
R2026556,23108,Round_1,Hole_18,2,182 yds,41 ft 0 in.,Left Bunker
R2026556,23108,Round_1,Hole_18,3,45 ft 10 in.,4 ft 10 in.,Left Green
R2026556,23108,Round_1,Hole_18,4,4 ft 10 in.,,
R2026556,23108,Round_2,Hole_1,1,277 yds,217 yds,Left Fairway
R2026556,23108,Round_2,Hole_1,2,207 yds,45 ft 2 in.,Right Green
R2026556,23108,Round_2,Hole_1,3,39 ft 1 in.,6 ft 1 in.,Left Green
R2026556,23108,Round_2,Hole_1,4,6 ft 1 in.,,
R2026556,23108,Round_2,Hole_2,1,269 yds,177 yds,Left Rough
R2026556,23108,Round_2,Hole_2,2,102 yds,78 yds,Right Fairway
R2026556,23108,Round_2,Hole_2,3,69 yds,26 ft 5 in.,Right Green
R2026556,23108,Round_2,Hole_2,4,28 ft 4 in.,19 in,Left Green
R2026556,23108,Round_2,Hole_2,5,19 in,,
R2026556,23108,Round_2,Hole_3,1,294 yds,72 yds,Left Rough
R2026556,23108,Round_2,Hole_3,2,79 yds,23 ft 3 in.,Left Green
R2026556,23108,Round_2,Hole_3,3,23 ft 0 in.,4 in,Left Green
R2026556,23108,Round_2,Hole_3,4,4 in,,
R2026556,23108,Round_2,Hole_4,1,229 yds,16 ft 8 in.,Left Green
R2026556,23108,Round_2,Hole_4,2,20 ft 5 in.,3 ft 4 in.,Left Green
R2026556,23108,Round_2,Hole_4,3,3 ft 4 in.,,
R2026556,23108,Round_2,Hole_5,1,263 yds,240 yds,Right Rough
R2026556,23108,Round_2,Hole_5,2,96 yds,156 yds,Left Fairway
R2026556,23108,Round_2,Hole_5,3,169 yds,50 ft 3 in.,Left Green
R2026556,23108,Round_2,Hole_5,4,52 ft 10 in.,2 ft 4 in.,Left Green
R2026556,23108,Round_2,Hole_5,5,2 ft 4 in.,,
R2026556,23108,Round_2,Hole_6,1,269 yds,179 yds,Left Fairway
R2026556,23108,Round_2,Hole_6,2,181 yds,8 ft 5 in.,Right Green
R2026556,23108,Round_2,Hole_6,3,10 ft 5 in.,20 in,Right Green
R2026556,23108,Round_2,Hole_6,4,20 in,,
R2026556,23108,Round_2,Hole_7,1,266 yds,324 yds,Right Fairway
R2026556,23108,Round_2,Hole_7,2,205 yds,124 yds,Left Fairway
R2026556,23108,Round_2,Hole_7,3,119 yds,15 ft 9 in.,Left Green
R2026556,23108,Round_2,Hole_7,4,15 ft 9 in.,1 in,Left Green
R2026556,23108,Round_2,Hole_7,5,1 in,,
R2026556,23108,Round_2,Hole_8,1,159 yds,22 ft 5 in.,Right Rough
R2026556,23108,Round_2,Hole_8,2,19 ft 8 in.,3 ft 10 in.,Left Green
R2026556,23108,Round_2,Hole_8,3,3 ft 10 in.,,
R2026556,23108,Round_2,Hole_9,1,273 yds,145 yds,Left Fairway
R2026556,23108,Round_2,Hole_9,2,132 yds,36 ft 10 in.,Right Green
R2026556,23108,Round_2,Hole_9,3,36 ft 0 in.,12 in,Right Green
R2026556,23108,Round_2,Hole_9,4,12 in,,
R2026556,23108,Round_2,Hole_10,1,261 yds,218 yds,Left Fairway
R2026556,23108,Round_2,Hole_10,2,201 yds,66 ft 3 in.,Right Fairway
R2026556,23108,Round_2,Hole_10,3,67 ft 4 in.,15 in,Right Green
R2026556,23108,Round_2,Hole_10,4,15 in,,
R2026556,23108,Round_2,Hole_11,1,287 yds,336 yds,Unknown
R2026556,23108,Round_2,Hole_11,2,Penalty,,Tee Box
R2026556,23108,Round_2,Hole_11,3,264 yds,328 yds,Right Fairway
R2026556,23108,Round_2,Hole_11,4,211 yds,118 yds,Right Fairway
R2026556,23108,Round_2,Hole_11,5,119 yds,6 ft 6 in.,Left Green
R2026556,23108,Round_2,Hole_11,6,6 ft 6 in.,,
R2026556,23108,Round_2,Hole_12,1,172 yds,38 ft 1 in.,Left Green
R2026556,23108,Round_2,Hole_12,2,44 ft 1 in.,5 ft 9 in.,Right Green
R2026556,23108,Round_2,Hole_12,3,5 ft 9 in.,,
R2026556,23108,Round_2,Hole_13,1,263 yds,204 yds,Right Fairway
R2026556,23108,Round_2,Hole_13,2,196 yds,30 ft 7 in.,Left Rough
R2026556,23108,Round_2,Hole_13,3,28 ft 3 in.,3 ft 5 in.,Left Green
R2026556,23108,Round_2,Hole_13,4,3 ft 5 in.,,
R2026556,23108,Round_2,Hole_14,1,231 yds,130 yds,Right Intermediate
R2026556,23108,Round_2,Hole_14,2,128 yds,23 ft 5 in.,Left Rough
R2026556,23108,Round_2,Hole_14,3,20 ft 4 in.,3 ft 11 in.,Left Green
R2026556,23108,Round_2,Hole_14,4,3 ft 11 in.,,
R2026556,23108,Round_2,Hole_15,1,222 yds,307 yds,Right Fairway
R2026556,23108,Round_2,Hole_15,2,195 yds,114 yds,Right Fairway
R2026556,23108,Round_2,Hole_15,3,102 yds,37 ft 2 in.,Right Bunker
R2026556,23108,Round_2,Hole_15,4,44 ft 10 in.,11 ft 6 in.,Right Green
R2026556,23108,Round_2,Hole_15,5,12 ft 10 in.,15 in,Right Green
R2026556,23108,Round_2,Hole_15,6,15 in,,
R2026556,23108,Round_2,Hole_16,1,190 yds,80 ft 9 in.,Right Fairway
R2026556,23108,Round_2,Hole_16,2,87 ft 5 in.,6 ft 11 in.,Left Green
R2026556,23108,Round_2,Hole_16,3,6 ft 11 in.,,
R2026556,23108,Round_2,Hole_17,1,284 yds,212 yds,Left Fairway
R2026556,23108,Round_2,Hole_17,2,218 yds,45 ft 8 in.,Left Fairway
R2026556,23108,Round_2,Hole_17,3,45 ft 8 in.,,
R2026556,23108,Round_2,Hole_18,1,290 yds,200 yds,Left Rough
R2026556,23108,Round_2,Hole_18,2,78 yds,123 yds,Left Fairway
R2026556,23108,Round_2,Hole_18,3,114 yds,34 ft 2 in.,Left Fairway
R2026556,23108,Round_2,Hole_18,4,32 ft 1 in.,2 ft 5 in.,Right Green
R2026556,23108,Round_2,Hole_18,5,2 ft 5 in.,,
R2026556,23108,Round_3,Hole_1,1,290 yds,195 yds,Right Fairway
R2026556,23108,Round_3,Hole_1,2,171 yds,88 ft 5 in.,Left Fairway
R2026556,23108,Round_3,Hole_1,3,5 ft 1 in.,91 ft 7 in.,Left Fairway
R2026556,23108,Round_3,Hole_1,4,94 ft 0 in.,3 ft 5 in.,Right Green
R2026556,23108,Round_3,Hole_1,5,3 ft 5 in.,,
R2026556,23108,Round_3,Hole_2,1,345 yds,121 yds,Left Rough
R2026556,23108,Round_3,Hole_2,2,116 yds,22 ft 8 in.,Right Green
R2026556,23108,Round_3,Hole_2,3,22 ft 8 in.,,
R2026556,23108,Round_3,Hole_3,1,269 yds,106 yds,Left Fairway
R2026556,23108,Round_3,Hole_3,2,104 yds,12 ft 4 in.,Left Green
R2026556,23108,Round_3,Hole_3,3,12 ft 10 in.,3 in,Left Green
R2026556,23108,Round_3,Hole_3,4,3 in,,
R2026556,23108,Round_3,Hole_4,1,194 yds,37 ft 6 in.,Right Green
R2026556,23108,Round_3,Hole_4,2,32 ft 0 in.,5 ft 11 in.,Right Green
R2026556,23108,Round_3,Hole_4,3,11 ft 2 in.,5 ft 0 in.,Right Green
R2026556,23108,Round_3,Hole_4,4,5 ft 0 in.,,
R2026556,23108,Round_3,Hole_5,1,258 yds,265 yds,Right Fairway
R2026556,23108,Round_3,Hole_5,2,180 yds,85 yds,Left Water
R2026556,23108,Round_3,Hole_5,3,Penalty,,Fairway
R2026556,23108,Round_3,Hole_5,4,85 yds,5 ft 11 in.,Right Green
R2026556,23108,Round_3,Hole_5,5,5 ft 11 in.,,
R2026556,23108,Round_3,Hole_6,1,267 yds,176 yds,Left Fairway
R2026556,23108,Round_3,Hole_6,2,174 yds,25 ft 5 in.,Right Rough
R2026556,23108,Round_3,Hole_6,3,27 ft 6 in.,4 ft 10 in.,Right Green
R2026556,23108,Round_3,Hole_6,4,4 ft 10 in.,,
R2026556,23108,Round_3,Hole_7,1,279 yds,286 yds,Left Fairway
R2026556,23108,Round_3,Hole_7,2,213 yds,74 yds,Right Rough
R2026556,23108,Round_3,Hole_7,3,83 yds,27 ft 8 in.,Left Green
R2026556,23108,Round_3,Hole_7,4,30 ft 4 in.,2 ft 2 in.,Left Green
R2026556,23108,Round_3,Hole_7,5,2 ft 2 in.,,
R2026556,23108,Round_3,Hole_8,1,192 yds,27 ft 4 in.,Left Green
R2026556,23108,Round_3,Hole_8,2,29 ft 5 in.,2 ft 5 in.,Left Green
R2026556,23108,Round_3,Hole_8,3,2 ft 5 in.,,
R2026556,23108,Round_3,Hole_9,1,290 yds,116 yds,Left Intermediate
R2026556,23108,Round_3,Hole_9,2,126 yds,27 ft 8 in.,Left Green
R2026556,23108,Round_3,Hole_9,3,28 ft 11 in.,2 ft 10 in.,Left Green
R2026556,23108,Round_3,Hole_9,4,2 ft 10 in.,,
R2026556,23108,Round_3,Hole_10,1,250 yds,214 yds,Left Fairway
R2026556,23108,Round_3,Hole_10,2,205 yds,66 ft 1 in.,Right Bunker
R2026556,23108,Round_3,Hole_10,3,70 ft 1 in.,5 ft 2 in.,Left Green
R2026556,23108,Round_3,Hole_10,4,7 ft 6 in.,23 in,Left Green
R2026556,23108,Round_3,Hole_10,5,23 in,,
R2026556,23108,Round_3,Hole_11,1,253 yds,340 yds,Right Fairway
R2026556,23108,Round_3,Hole_11,2,221 yds,124 yds,Left Rough
R2026556,23108,Round_3,Hole_11,3,107 yds,52 ft 7 in.,Left Intermediate
R2026556,23108,Round_3,Hole_11,4,45 ft 9 in.,7 ft 0 in.,Right Green
R2026556,23108,Round_3,Hole_11,5,7 ft 0 in.,,
R2026556,23108,Round_3,Hole_12,1,163 yds,6 ft 4 in.,Left Green
R2026556,23108,Round_3,Hole_12,2,6 ft 4 in.,,
R2026556,23108,Round_3,Hole_13,1,297 yds,138 yds,Left Bunker
R2026556,23108,Round_3,Hole_13,2,133 yds,16 ft 7 in.,Left Fairway
R2026556,23108,Round_3,Hole_13,3,17 ft 4 in.,13 in,Left Green
R2026556,23108,Round_3,Hole_13,4,13 in,,
R2026556,23108,Round_3,Hole_14,1,245 yds,96 yds,Left Fairway
R2026556,23108,Round_3,Hole_14,2,98 yds,11 ft 7 in.,Left Green
R2026556,23108,Round_3,Hole_14,3,15 ft 10 in.,3 ft 10 in.,Right Green
R2026556,23108,Round_3,Hole_14,4,3 ft 10 in.,,
R2026556,23108,Round_3,Hole_15,1,277 yds,250 yds,Right Fairway
R2026556,23108,Round_3,Hole_15,2,232 yds,67 ft 10 in.,Right Bunker
R2026556,23108,Round_3,Hole_15,3,77 ft 5 in.,9 ft 2 in.,Left Green
R2026556,23108,Round_3,Hole_15,4,11 ft 2 in.,19 in,Left Green
R2026556,23108,Round_3,Hole_15,5,19 in,,
R2026556,23108,Round_3,Hole_16,1,210 yds,5 ft 9 in.,Right Green
R2026556,23108,Round_3,Hole_16,2,5 ft 9 in.,,
R2026556,23108,Round_3,Hole_17,1,290 yds,217 yds,Right Fairway
R2026556,23108,Round_3,Hole_17,2,213 yds,20 ft 1 in.,Right Green
R2026556,23108,Round_3,Hole_17,3,20 ft 1 in.,,
R2026556,23108,Round_3,Hole_18,1,287 yds,187 yds,Left Fairway
R2026556,23108,Round_3,Hole_18,2,199 yds,44 ft 2 in.,Right Rough
R2026556,23108,Round_3,Hole_18,3,41 ft 11 in.,5 ft 6 in.,Left Green
R2026556,23108,Round_3,Hole_18,4,5 ft 6 in.,,
R2026556,23108,Round_4,Hole_1,1,292 yds,188 yds,Right Fairway
R2026556,23108,Round_4,Hole_1,2,190 yds,7 ft 1 in.,Left Green
R2026556,23108,Round_4,Hole_1,3,7 ft 1 in.,,
R2026556,23108,Round_4,Hole_2,1,292 yds,171 yds,Right Water
R2026556,23108,Round_4,Hole_2,2,Penalty,,Intermediate Rough
R2026556,23108,Round_4,Hole_2,3,181 yds,26 ft 9 in.,Right Green
R2026556,23108,Round_4,Hole_2,4,26 ft 9 in.,,
R2026556,23108,Round_4,Hole_3,1,263 yds,129 yds,Left Fairway
R2026556,23108,Round_4,Hole_3,2,127 yds,9 ft 4 in.,Right Green
R2026556,23108,Round_4,Hole_3,3,12 ft 1 in.,2 ft 8 in.,Right Green
R2026556,23108,Round_4,Hole_3,4,2 ft 8 in.,,
R2026556,23108,Round_4,Hole_4,1,216 yds,17 ft 4 in.,Left Green
R2026556,23108,Round_4,Hole_4,2,17 ft 0 in.,6 in,Left Green
R2026556,23108,Round_4,Hole_4,3,6 in,,
R2026556,23108,Round_4,Hole_5,1,283 yds,257 yds,Left Fairway
R2026556,23108,Round_4,Hole_5,2,177 yds,94 yds,Right Intermediate
R2026556,23108,Round_4,Hole_5,3,87 yds,25 ft 9 in.,Left Green
R2026556,23108,Round_4,Hole_5,4,24 ft 2 in.,2 ft 1 in.,Left Green
R2026556,23108,Round_4,Hole_5,5,2 ft 1 in.,,
R2026556,23108,Round_4,Hole_6,1,259 yds,201 yds,Right Rough
R2026556,23108,Round_4,Hole_6,2,88 yds,114 yds,Right Fairway
R2026556,23108,Round_4,Hole_6,3,109 yds,14 ft 11 in.,Left Green
R2026556,23108,Round_4,Hole_6,4,17 ft 3 in.,2 ft 2 in.,Left Green
R2026556,23108,Round_4,Hole_6,5,2 ft 2 in.,,
R2026556,23108,Round_4,Hole_7,1,283 yds,284 yds,Left Fairway
R2026556,23108,Round_4,Hole_7,2,204 yds,91 yds,Left Fairway
R2026556,23108,Round_4,Hole_7,3,84 yds,25 ft 10 in.,Right Green
R2026556,23108,Round_4,Hole_7,4,25 ft 10 in.,,
R2026556,23108,Round_4,Hole_8,1,202 yds,36 ft 9 in.,Left Green
R2026556,23108,Round_4,Hole_8,2,40 ft 2 in.,3 ft 1 in.,Right Green
R2026556,23108,Round_4,Hole_8,3,3 ft 1 in.,,
R2026556,23108,Round_4,Hole_9,1,286 yds,118 yds,Right Fairway
R2026556,23108,Round_4,Hole_9,2,119 yds,23 ft 10 in.,Left Green
R2026556,23108,Round_4,Hole_9,3,28 ft 8 in.,4 ft 5 in.,Right Green
R2026556,23108,Round_4,Hole_9,4,4 ft 5 in.,,
R2026556,23108,Round_4,Hole_10,1,268 yds,193 yds,Left Fairway
R2026556,23108,Round_4,Hole_10,2,185 yds,62 ft 10 in.,Left Bunker
R2026556,23108,Round_4,Hole_10,3,54 ft 0 in.,9 ft 9 in.,Left Green
R2026556,23108,Round_4,Hole_10,4,9 ft 9 in.,,
R2026556,23108,Round_4,Hole_11,1,262 yds,317 yds,Left Fairway
R2026556,23108,Round_4,Hole_11,2,211 yds,107 yds,Left Fairway
R2026556,23108,Round_4,Hole_11,3,103 yds,11 ft 1 in.,Left Green
R2026556,23108,Round_4,Hole_11,4,12 ft 10 in.,18 in,Left Green
R2026556,23108,Round_4,Hole_11,5,18 in,,
R2026556,23108,Round_4,Hole_12,1,166 yds,53 ft 8 in.,Left Green
R2026556,23108,Round_4,Hole_12,2,61 ft 9 in.,8 ft 3 in.,Right Green
R2026556,23108,Round_4,Hole_12,3,8 ft 3 in.,,
R2026556,23108,Round_4,Hole_13,1,298 yds,166 yds,Right Rough
R2026556,23108,Round_4,Hole_13,2,86 yds,82 yds,Right Rough
R2026556,23108,Round_4,Hole_13,3,97 yds,42 ft 2 in.,Left Rough
R2026556,23108,Round_4,Hole_13,4,44 ft 6 in.,2 ft 10 in.,Left Green
R2026556,23108,Round_4,Hole_13,5,2 ft 10 in.,,
R2026556,23108,Round_4,Hole_14,1,237 yds,132 yds,Right Fairway
R2026556,23108,Round_4,Hole_14,2,130 yds,10 ft 0 in.,Right Green
R2026556,23108,Round_4,Hole_14,3,12 ft 5 in.,2 ft 2 in.,Right Green
R2026556,23108,Round_4,Hole_14,4,2 ft 2 in.,,
R2026556,23108,Round_4,Hole_15,1,267 yds,276 yds,Right Intermediate
R2026556,23108,Round_4,Hole_15,2,186 yds,91 yds,Right Fairway
R2026556,23108,Round_4,Hole_15,3,87 yds,12 ft 8 in.,Left Green
R2026556,23108,Round_4,Hole_15,4,13 ft 8 in.,7 in,Left Green
R2026556,23108,Round_4,Hole_15,5,7 in,,
R2026556,23108,Round_4,Hole_16,1,195 yds,47 ft 11 in.,Right Green
R2026556,23108,Round_4,Hole_16,2,47 ft 10 in.,1 in,Left Green
R2026556,23108,Round_4,Hole_16,3,1 in,,
R2026556,23108,Round_4,Hole_17,1,299 yds,192 yds,Left Fairway
R2026556,23108,Round_4,Hole_17,2,194 yds,50 ft 9 in.,Left Rough
R2026556,23108,Round_4,Hole_17,3,30 ft 5 in.,20 ft 6 in.,Left Green
R2026556,23108,Round_4,Hole_17,4,20 ft 6 in.,,
R2026556,23108,Round_4,Hole_18,1,295 yds,175 yds,Right Bunker
R2026556,23108,Round_4,Hole_18,2,163 yds,37 ft 7 in.,Left Green
R2026556,23108,Round_4,Hole_18,3,39 ft 1 in.,18 in,Left Green
R2026556,23108,Round_4,Hole_18,4,18 in,,
R2026556,24502,Round_1,Hole_1,1,318 yds,155 yds,Right Rough
R2026556,24502,Round_1,Hole_1,2,148 yds,28 ft 10 in.,Right Fairway
R2026556,24502,Round_1,Hole_1,3,28 ft 8 in.,3 in,Right Green
R2026556,24502,Round_1,Hole_1,4,3 in,,
R2026556,24502,Round_1,Hole_2,1,344 yds,106 yds,Left Fairway
R2026556,24502,Round_1,Hole_2,2,112 yds,19 ft 8 in.,Right Green
R2026556,24502,Round_1,Hole_2,3,19 ft 5 in.,5 in,Right Green
R2026556,24502,Round_1,Hole_2,4,5 in,,
R2026556,24502,Round_1,Hole_3,1,277 yds,135 yds,Right Rough
R2026556,24502,Round_1,Hole_3,2,70 ft 6 in.,120 yds,Left Fairway
R2026556,24502,Round_1,Hole_3,3,110 yds,34 ft 5 in.,Right Water
R2026556,24502,Round_1,Hole_3,4,Penalty,,Fairway
R2026556,24502,Round_1,Hole_3,5,109 yds,16 ft 2 in.,Right Green
R2026556,24502,Round_1,Hole_3,6,16 ft 8 in.,4 in,Right Green
R2026556,24502,Round_1,Hole_3,7,4 in,,
R2026556,24502,Round_1,Hole_4,1,205 yds,39 ft 8 in.,Left Bunker
R2026556,24502,Round_1,Hole_4,2,58 ft 9 in.,19 ft 6 in.,Right Green
R2026556,24502,Round_1,Hole_4,3,20 ft 10 in.,14 in,Left Green
R2026556,24502,Round_1,Hole_4,4,14 in,,
R2026556,24502,Round_1,Hole_5,1,284 yds,265 yds,Left Rough
R2026556,24502,Round_1,Hole_5,2,137 yds,134 yds,Right Fairway
R2026556,24502,Round_1,Hole_5,3,138 yds,33 ft 4 in.,Right Rough
R2026556,24502,Round_1,Hole_5,4,25 ft 4 in.,8 ft 1 in.,Left Green
R2026556,24502,Round_1,Hole_5,5,9 ft 1 in.,15 in,Left Green
R2026556,24502,Round_1,Hole_5,6,15 in,,
R2026556,24502,Round_1,Hole_6,1,297 yds,161 yds,Left Fairway
R2026556,24502,Round_1,Hole_6,2,152 yds,34 ft 1 in.,Left Water
R2026556,24502,Round_1,Hole_6,3,Penalty,,Fairway
R2026556,24502,Round_1,Hole_6,4,80 yds,10 ft 10 in.,Left Green
R2026556,24502,Round_1,Hole_6,5,11 ft 8 in.,5 in,Left Green
R2026556,24502,Round_1,Hole_6,6,5 in,,
R2026556,24502,Round_1,Hole_7,1,297 yds,255 yds,Left Fairway
R2026556,24502,Round_1,Hole_7,2,272 yds,67 ft 1 in.,Left Green
R2026556,24502,Round_1,Hole_7,3,72 ft 9 in.,6 ft 7 in.,Right Green
R2026556,24502,Round_1,Hole_7,4,6 ft 7 in.,,
R2026556,24502,Round_1,Hole_8,1,209 yds,19 ft 11 in.,Right Green
R2026556,24502,Round_1,Hole_8,2,20 ft 1 in.,9 in,Left Green
R2026556,24502,Round_1,Hole_8,3,9 in,,
R2026556,24502,Round_1,Hole_9,1,290 yds,138 yds,Left Fairway
R2026556,24502,Round_1,Hole_9,2,143 yds,39 ft 11 in.,Left Bunker
R2026556,24502,Round_1,Hole_9,3,50 ft 1 in.,14 ft 11 in.,Right Intermediate
R2026556,24502,Round_1,Hole_9,4,17 ft 8 in.,3 ft 3 in.,Right Green
R2026556,24502,Round_1,Hole_9,5,3 ft 3 in.,,
R2026556,24502,Round_1,Hole_10,1,292 yds,179 yds,Right Rough
R2026556,24502,Round_1,Hole_10,2,189 yds,59 ft 10 in.,Right Green
R2026556,24502,Round_1,Hole_10,3,62 ft 9 in.,2 ft 11 in.,Left Green
R2026556,24502,Round_1,Hole_10,4,2 ft 11 in.,,
R2026556,24502,Round_1,Hole_11,1,269 yds,326 yds,Right Fairway
R2026556,24502,Round_1,Hole_11,2,213 yds,114 yds,Right Fairway
R2026556,24502,Round_1,Hole_11,3,120 yds,24 ft 11 in.,Right Green
R2026556,24502,Round_1,Hole_11,4,24 ft 0 in.,15 in,Right Green
R2026556,24502,Round_1,Hole_11,5,15 in,,
R2026556,24502,Round_1,Hole_12,1,156 yds,40 ft 9 in.,Left Water
R2026556,24502,Round_1,Hole_12,2,Penalty,,Other
R2026556,24502,Round_1,Hole_12,3,92 yds,15 ft 2 in.,Left Green
R2026556,24502,Round_1,Hole_12,4,15 ft 2 in.,,
R2026556,24502,Round_1,Hole_13,1,349 yds,94 yds,Right Fairway
R2026556,24502,Round_1,Hole_13,2,94 yds,15 ft 7 in.,Left Green
R2026556,24502,Round_1,Hole_13,3,16 ft 3 in.,7 in,Left Green
R2026556,24502,Round_1,Hole_13,4,7 in,,
R2026556,24502,Round_1,Hole_14,1,228 yds,140 yds,Right Fairway
R2026556,24502,Round_1,Hole_14,2,139 yds,14 ft 0 in.,Right Intermediate
R2026556,24502,Round_1,Hole_14,3,12 ft 5 in.,20 in,Right Green
R2026556,24502,Round_1,Hole_14,4,20 in,,
R2026556,24502,Round_1,Hole_15,1,293 yds,259 yds,Right Bunker
R2026556,24502,Round_1,Hole_15,2,117 yds,144 yds,Left Fairway
R2026556,24502,Round_1,Hole_15,3,148 yds,17 ft 8 in.,Left Green
R2026556,24502,Round_1,Hole_15,4,22 ft 7 in.,4 ft 7 in.,Right Green
R2026556,24502,Round_1,Hole_15,5,4 ft 7 in.,,
R2026556,24502,Round_1,Hole_16,1,211 yds,3 ft 8 in.,Left Green
R2026556,24502,Round_1,Hole_16,2,3 ft 8 in.,,
R2026556,24502,Round_1,Hole_17,1,306 yds,192 yds,Right Fairway
R2026556,24502,Round_1,Hole_17,2,193 yds,24 ft 11 in.,Left Rough
R2026556,24502,Round_1,Hole_17,3,20 ft 9 in.,4 ft 2 in.,Left Green
R2026556,24502,Round_1,Hole_17,4,4 ft 2 in.,,
R2026556,24502,Round_1,Hole_18,1,325 yds,155 yds,Right Bunker
R2026556,24502,Round_1,Hole_18,2,139 yds,48 ft 2 in.,Left Green
R2026556,24502,Round_1,Hole_18,3,45 ft 8 in.,2 ft 9 in.,Left Green
R2026556,24502,Round_1,Hole_18,4,2 ft 9 in.,,
R2026556,24502,Round_2,Hole_1,1,309 yds,176 yds,Right Bunker
R2026556,24502,Round_2,Hole_1,2,151 yds,35 yds,Right Rough
R2026556,24502,Round_2,Hole_1,3,82 ft 11 in.,21 ft 4 in.,Left Green
R2026556,24502,Round_2,Hole_1,4,21 ft 10 in.,4 in,Left Green
R2026556,24502,Round_2,Hole_1,5,4 in,,
R2026556,24502,Round_2,Hole_2,1,300 yds,151 yds,Right Fairway
R2026556,24502,Round_2,Hole_2,2,152 yds,37 ft 11 in.,Right Green
R2026556,24502,Round_2,Hole_2,3,35 ft 0 in.,2 ft 11 in.,Left Green
R2026556,24502,Round_2,Hole_2,4,2 ft 11 in.,,
R2026556,24502,Round_2,Hole_3,1,269 yds,124 yds,Right Fairway
R2026556,24502,Round_2,Hole_3,2,138 yds,44 ft 10 in.,Left Rough
R2026556,24502,Round_2,Hole_3,3,59 ft 5 in.,14 ft 3 in.,Right Fairway
R2026556,24502,Round_2,Hole_3,4,15 ft 3 in.,2 ft 1 in.,Left Green
R2026556,24502,Round_2,Hole_3,5,2 ft 1 in.,,
R2026556,24502,Round_2,Hole_4,1,227 yds,11 ft 1 in.,Left Green
R2026556,24502,Round_2,Hole_4,2,13 ft 0 in.,22 in,Left Green
R2026556,24502,Round_2,Hole_4,3,22 in,,
R2026556,24502,Round_2,Hole_5,1,276 yds,248 yds,Left Fairway
R2026556,24502,Round_2,Hole_5,2,164 yds,88 yds,Right Fairway
R2026556,24502,Round_2,Hole_5,3,88 yds,3 ft 1 in.,Left Green
R2026556,24502,Round_2,Hole_5,4,3 ft 1 in.,,
R2026556,24502,Round_2,Hole_6,1,273 yds,187 yds,Left Rough
R2026556,24502,Round_2,Hole_6,2,87 yds,101 yds,Left Fairway
R2026556,24502,Round_2,Hole_6,3,102 yds,13 ft 0 in.,Left Green
R2026556,24502,Round_2,Hole_6,4,13 ft 0 in.,,
R2026556,24502,Round_2,Hole_7,1,290 yds,316 yds,Right Rough
R2026556,24502,Round_2,Hole_7,2,161 yds,160 yds,Right Fairway
R2026556,24502,Round_2,Hole_7,3,158 yds,10 ft 1 in.,Left Green
R2026556,24502,Round_2,Hole_7,4,11 ft 5 in.,13 in,Left Green
R2026556,24502,Round_2,Hole_7,5,13 in,,
R2026556,24502,Round_2,Hole_8,1,166 yds,16 ft 0 in.,Right Green
R2026556,24502,Round_2,Hole_8,2,17 ft 11 in.,21 in,Left Green
R2026556,24502,Round_2,Hole_8,3,21 in,,
R2026556,24502,Round_2,Hole_9,1,290 yds,122 yds,Right Intermediate
R2026556,24502,Round_2,Hole_9,2,122 yds,4 ft 4 in.,Right Green
R2026556,24502,Round_2,Hole_9,3,4 ft 4 in.,,
R2026556,24502,Round_2,Hole_10,1,296 yds,183 yds,Left Bunker
R2026556,24502,Round_2,Hole_10,2,161 yds,65 ft 3 in.,Left Green
R2026556,24502,Round_2,Hole_10,3,63 ft 9 in.,23 in,Right Green
R2026556,24502,Round_2,Hole_10,4,23 in,,
R2026556,24502,Round_2,Hole_11,1,290 yds,303 yds,Right Intermediate
R2026556,24502,Round_2,Hole_11,2,206 yds,100 yds,Right Fairway
R2026556,24502,Round_2,Hole_11,3,100 yds,23 in,Right Green
R2026556,24502,Round_2,Hole_11,4,23 in,,
R2026556,24502,Round_2,Hole_12,1,176 yds,6 ft 5 in.,Right Green
R2026556,24502,Round_2,Hole_12,2,6 ft 5 in.,,
R2026556,24502,Round_2,Hole_13,1,300 yds,160 yds,Left Fairway
R2026556,24502,Round_2,Hole_13,2,181 yds,63 ft 7 in.,Right Rough
R2026556,24502,Round_2,Hole_13,3,40 ft 3 in.,23 ft 8 in.,Left Rough
R2026556,24502,Round_2,Hole_13,4,24 ft 11 in.,2 ft 3 in.,Left Green
R2026556,24502,Round_2,Hole_13,5,2 ft 3 in.,,
R2026556,24502,Round_2,Hole_14,1,228 yds,131 yds,Right Fairway
R2026556,24502,Round_2,Hole_14,2,136 yds,15 ft 10 in.,Left Rough
R2026556,24502,Round_2,Hole_14,3,21 ft 0 in.,4 ft 9 in.,Left Green
R2026556,24502,Round_2,Hole_14,4,4 ft 9 in.,,
R2026556,24502,Round_2,Hole_15,1,285 yds,244 yds,Right Rough
R2026556,24502,Round_2,Hole_15,2,239 yds,49 ft 9 in.,Left Green
